1581399259.000000, IBI
38.579891,0.531274
63.627913,0.625029
64.174813,0.546900
117.567882,0.593777
118.099156,0.531274
118.677308,0.578151
119.302336,0.625029
119.833611,0.531274
120.396136,0.562526
121.005539,0.609403
121.583691,0.578151
122.130591,0.546900
122.708742,0.578151
123.286894,0.578151
123.865045,0.578151
380.939312,0.578151
381.517464,0.578151
382.111241,0.593777
382.673767,0.562526
383.236293,0.562526
383.798818,0.562526
384.361344,0.562526
384.908244,0.546900
385.470770,0.562526
386.033296,0.562526
386.564570,0.531274
387.142721,0.578151
387.705247,0.562526
388.236521,0.531274
388.767796,0.531274
389.345947,0.578151
389.892847,0.546900
390.439747,0.546900
391.002273,0.562526
391.564799,0.562526
392.127325,0.562526
392.705476,0.578151
393.252376,0.546900
393.846153,0.593777
394.377428,0.531274
394.939953,0.562526
395.486853,0.546900
396.096256,0.609403
396.627531,0.531274
397.174431,0.546900
397.721331,0.546900
398.283856,0.562526
398.815131,0.531274
399.377656,0.562526
399.924556,0.546900
400.471457,0.546900
401.018357,0.546900
401.580882,0.562526
402.112157,0.531274
402.690308,0.578151
403.221582,0.531274
403.784108,0.562526
404.331008,0.546900
404.893534,0.562526
405.456060,0.562526
406.018585,0.562526
406.565485,0.546900
407.128011,0.562526
407.674911,0.546900
408.221811,0.546900
408.784337,0.562526
409.346863,0.562526
409.878137,0.531274
410.425037,0.546900
410.987563,0.562526
411.518837,0.531274
412.050112,0.531274
412.612637,0.562526
413.143912,0.531274
413.706437,0.562526
414.253337,0.546900
414.831489,0.578151
415.378389,0.546900
415.956540,0.578151
459.536660,0.890666
480.162604,0.578151
480.756381,0.593777
481.334533,0.578151
481.897058,0.562526
482.443959,0.546900
483.006484,0.562526
483.569010,0.562526
484.131536,0.562526
484.694062,0.562526
485.287839,0.593777
485.881616,0.593777
486.412890,0.531274
490.631833,0.656280
491.303739,0.671906
491.928768,0.625029
492.553796,0.625029
493.163199,0.609403
493.756976,0.593777
494.335128,0.578151
494.928905,0.593777
495.507056,0.578151
496.069582,0.562526
496.632108,0.562526
497.194634,0.562526
497.757159,0.562526
498.319685,0.562526
498.866585,0.546900
499.429111,0.562526
499.960385,0.531274
500.554163,0.593777
501.101063,0.546900
508.710786,0.531274
509.367066,0.656280
509.992095,0.625029
510.617123,0.625029
511.257777,0.640654
523.273952,0.625029
523.836478,0.562526
524.383378,0.546900
525.024033,0.640654
525.602184,0.578151
526.180336,0.578151
526.774113,0.593777
527.352264,0.578151
527.914790,0.562526
528.492941,0.578151
529.071093,0.578151
529.617993,0.546900
530.180519,0.562526
546.900034,0.625029
566.775944,0.625029
567.369721,0.593777
567.932247,0.562526
568.604153,0.671906
569.260433,0.656280
601.340026,0.781286
611.637372,0.875040
617.418887,0.640654
627.169333,0.656280
627.981871,0.812537
638.685486,0.718783
639.435520,0.750034
640.185554,0.750034
640.966840,0.781286
641.748126,0.781286
642.529412,0.781286
643.279446,0.750034
644.076357,0.796911
644.873269,0.796911
645.654555,0.781286
646.451466,0.796911
647.185875,0.734409
647.951535,0.765660
699.485143,0.625029
700.141423,0.656280
700.797704,0.656280
701.516486,0.718783
702.204018,0.687531
702.860298,0.656280
703.500952,0.640654
742.158972,0.578151
742.799626,0.640654
743.518409,0.718783
744.221566,0.703157
744.924723,0.703157
745.643506,0.718783
746.315412,0.671906
746.956066,0.640654
776.301160,0.546900
776.894937,0.593777
777.426211,0.531274
778.019989,0.593777
778.535637,0.515649
779.082537,0.546900
779.691940,0.609403
780.301343,0.609403
780.973249,0.671906
781.692032,0.718783
782.395189,0.703157
783.113972,0.718783
783.754626,0.640654
784.348403,0.593777
784.973432,0.625029
785.614086,0.640654
786.254740,0.640654
786.864143,0.609403
787.457921,0.593777
788.114201,0.656280
788.707978,0.593777
789.333006,0.625029
790.004912,0.671906
790.629941,0.625029
791.254969,0.625029
791.864372,0.609403
792.536278,0.671906
793.161307,0.625029
793.770710,0.609403
794.395738,0.625029
807.240076,0.687531
807.927608,0.687531
808.552636,0.625029
809.302670,0.750034
809.958951,0.656280
810.583979,0.625029
811.193382,0.609403
811.849662,0.656280
812.459065,0.609403
832.100589,0.687531
923.761035,0.625029
924.386064,0.625029
925.073595,0.687531
928.870644,0.656280
929.526924,0.656280
930.120701,0.593777
930.667601,0.546900
931.355133,0.687531
982.373093,0.609403
982.888741,0.515649
983.545022,0.656280
984.154424,0.609403
984.748202,0.593777
985.404482,0.656280
986.045136,0.640654
986.638913,0.593777
987.185813,0.546900
987.795216,0.609403
988.373368,0.578151
988.967145,0.593777
989.529670,0.562526
1031.265956,0.609403
1031.844107,0.578151
1032.453510,0.609403
1033.047287,0.593777
1033.625439,0.578151
1034.203590,0.578151
1034.781742,0.578151
1035.344268,0.562526
1035.953671,0.609403
1036.469319,0.515649
1037.047471,0.578151
1037.609996,0.562526
1038.188148,0.578151
1038.735048,0.546900
1039.297574,0.562526
1039.828848,0.531274
1040.406999,0.578151
1040.953899,0.546900
1041.500799,0.546900
1042.047699,0.546900
1042.610225,0.562526
1043.219628,0.609403
1047.094805,0.562526
1047.657331,0.562526
1048.204231,0.546900
1048.766757,0.562526
1049.313657,0.546900
1049.860557,0.546900
1050.438709,0.578151
1050.923106,0.484397
1063.204918,0.640654
1082.924571,0.734409
1083.658979,0.734409
1084.393388,0.734409
1085.127796,0.734409
1085.893456,0.765660
1086.643491,0.750034
1087.393525,0.750034
1135.317594,0.828163
1136.052002,0.734409
1136.802037,0.750034
1137.536445,0.734409
1138.255228,0.718783
1173.834982,0.656280
1174.491262,0.656280
1175.131917,0.640654
1175.710068,0.578151
1176.475728,0.765660
1177.069505,0.593777
1177.694534,0.625029
1178.491445,0.796911
1181.538460,0.578151
1182.147863,0.609403
1182.741640,0.593777
1183.366668,0.625029
1184.007323,0.640654
1184.757357,0.750034
1192.929606,0.765660
1200.492452,0.671906
1201.148732,0.656280
1201.742510,0.593777
1202.461293,0.718783
1203.101947,0.640654
1203.711350,0.609403
1204.352004,0.640654
1211.696090,0.546900
1212.352370,0.656280
1212.977399,0.625029
1213.571176,0.593777
1214.086825,0.515649
1214.727479,0.640654
1215.290005,0.562526
1215.899408,0.609403
1216.477559,0.578151
1217.055711,0.578151
1221.087145,0.578151
1221.665297,0.578151
1222.243448,0.578151
1222.821599,0.578151
1223.415377,0.593777
1224.024780,0.609403
1224.649808,0.625029
1225.259211,0.609403
1225.852988,0.593777
1226.462391,0.609403
1227.056168,0.593777
1227.649945,0.593777
1228.243723,0.593777
1228.837500,0.593777
1229.400026,0.562526
1229.978177,0.578151
1230.556329,0.578151
1231.134480,0.578151
1231.697006,0.562526
1232.275157,0.578151
1232.853309,0.578151
1258.260722,0.625029
1258.838873,0.578151
1259.432650,0.593777
1260.042053,0.609403
1260.635830,0.593777
1261.213982,0.578151
1261.792133,0.578151
1262.385911,0.593777
1262.964062,0.578151
1263.526588,0.562526
1264.089113,0.562526
1264.667265,0.578151
1265.229791,0.562526
1265.792316,0.562526
1266.339216,0.546900
1266.901742,0.562526
1267.464268,0.562526
1268.042419,0.578151
1289.746538,0.578151
1293.496710,0.609403
1294.090487,0.593777
1408.751986,0.750034
1409.533271,0.781286
1410.220803,0.687531
1410.939586,0.718783
1411.627117,0.687531
1412.283397,0.656280
1412.939677,0.656280
1413.611583,0.671906
1414.252237,0.640654
1414.908517,0.656280
1415.596049,0.687531
1416.267955,0.671906
1416.939860,0.671906
1417.596140,0.656280
1418.252420,0.656280
1418.893075,0.640654
1419.564981,0.671906
1420.236886,0.671906
1420.877541,0.640654
1421.533821,0.656280
1422.236978,0.703157
1422.924509,0.687531
1423.643292,0.718783
1424.377701,0.734409
1425.143361,0.765660
1425.799641,0.656280
1426.502798,0.703157
1427.205955,0.703157
1427.877861,0.671906
1428.581018,0.703157
1429.268550,0.687531
1429.987333,0.718783
1430.815495,0.828163
1431.581156,0.765660
1432.393693,0.812537
1433.112476,0.718783
1433.784381,0.671906
1434.440661,0.656280
1435.128193,0.687531
1435.800099,0.671906
1436.518882,0.718783
1437.284542,0.765660
1438.034576,0.750034
1438.800236,0.765660
1439.519019,0.718783
1440.222176,0.703157
1440.956585,0.734409
1441.659742,0.703157
1442.347273,0.687531
1443.034805,0.687531
1443.784839,0.750034
1444.503622,0.718783
1445.222405,0.718783
1445.956814,0.734409
1446.628719,0.671906
1447.331877,0.703157
1448.035034,0.703157
1448.706939,0.671906
1449.394471,0.687531
1450.035125,0.640654
1450.722657,0.687531
1451.410188,0.687531
1452.113345,0.703157
1452.832128,0.718783
1453.519660,0.687531
1454.191566,0.671906
1454.894723,0.703157
1455.535377,0.640654
1456.207283,0.671906
1456.894814,0.687531
1457.535469,0.640654
1458.223000,0.687531
1458.910532,0.687531
1459.566812,0.656280
1460.254343,0.687531
1460.926249,0.671906
1461.645032,0.718783
1462.332563,0.687531
1463.066972,0.734409
1463.801380,0.734409
1464.488912,0.687531
1465.223320,0.734409
1465.926478,0.703157
1466.660886,0.734409
1467.379669,0.718783
1468.051575,0.671906
1468.707855,0.656280
1469.379761,0.671906
1470.036041,0.656280
1470.676695,0.640654
1471.379852,0.703157
1472.036132,0.656280
1472.739290,0.703157
1473.442447,0.703157
1474.114352,0.671906
1474.817510,0.703157
1475.551918,0.734409
1476.239450,0.687531
1476.958233,0.718783
1477.692641,0.734409
1478.364547,0.671906
1479.036453,0.671906
1479.739610,0.703157
1480.380264,0.640654
1481.052170,0.671906
1481.724076,0.671906
1482.411607,0.687531
1483.067887,0.656280
1483.771044,0.703157
1484.364822,0.593777
1489.240045,0.734409
1489.958828,0.718783
1490.677611,0.718783
1491.365142,0.687531
1492.052674,0.687531
1492.755831,0.703157
1493.427737,0.671906
1494.099642,0.671906
1494.787174,0.687531
1495.490331,0.703157
1496.177862,0.687531
1496.849768,0.671906
1497.521674,0.671906
1498.224831,0.703157
1498.896737,0.671906
1499.599894,0.703157
1507.022109,0.687531
1507.709640,0.687531
1508.397172,0.687531
1509.069077,0.671906
1509.756609,0.687531
1510.428515,0.671906
1511.116046,0.687531
1511.772326,0.656280
1512.444232,0.671906
1513.131763,0.687531
1513.834921,0.703157
1514.522452,0.687531
