DIA,MES,HR,TEMP
26,8,80.55,32.16
26,8,80.38,32.16
26,8,80.22,32.16
26,8,80.1,32.18
26,8,80.02,32.18
26,8,79.98,32.18
26,8,79.97,32.18
26,8,79.98,32.23
26,8,80.03,32.23
26,8,80.07,32.23
26,8,80.13,32.23
26,8,80.2,32.18
26,8,80.27,32.18
26,8,80.3,32.18
26,8,80.35,32.18
26,8,80.38,32.23
26,8,80.42,32.23
26,8,80.45,32.23
26,8,80.47,32.23
26,8,80.48,32.21
26,8,80.5,32.21
26,8,80.52,32.21
26,8,80.57,32.21
26,8,80.63,32.25
26,8,80.67,32.25
26,8,80.7,32.25
26,8,80.7,32.25
26,8,80.68,32.21
26,8,80.68,32.21
26,8,80.73,32.21
26,8,80.8,32.21
26,8,80.82,32.23
26,8,80.85,32.23
26,8,80.92,32.23
26,8,81.02,32.23
26,8,81.13,32.21
26,8,81.25,32.21
26,8,81.37,32.21
26,8,81.5,32.21
26,8,81.62,32.25
26,8,81.75,32.25
26,8,81.88,32.25
26,8,82.02,32.25
26,8,82.13,32.23
26,8,82.27,32.23
26,8,82.37,32.23
26,8,82.47,32.23
26,8,82.55,32.25
26,8,82.6,32.25
26,8,82.65,32.25
26,8,82.68,32.25
26,8,82.7,32.25
26,8,82.7,32.25
26,8,82.68,32.25
26,8,82.65,32.25
26,8,82.62,32.25
26,8,82.58,32.25
26,8,82.55,32.25
26,8,82.53,32.25
26,8,82.52,32.25
26,8,82.52,32.25
26,8,82.55,32.25
26,8,82.6,32.25
26,8,82.6,32.25
26,8,82.58,32.25
26,8,82.55,32.25
26,8,82.5,32.25
26,8,82.45,32.27
26,8,82.37,32.27
26,8,82.3,32.27
26,8,82.22,32.27
26,8,82.15,32.29
26,8,82.1,32.29
26,8,82.07,32.29
26,8,82.03,32.29
26,8,82.02,32.27
26,8,81.98,32.27
26,8,81.95,32.27
26,8,81.92,32.27
26,8,81.88,32.29
26,8,81.83,32.29
26,8,81.78,32.29
26,8,81.72,32.29
26,8,81.65,32.31
26,8,81.62,32.31
26,8,81.57,32.31
26,8,81.57,32.31
26,8,81.58,32.31
26,8,81.58,32.31
26,8,81.53,32.31
26,8,81.48,32.31
26,8,81.47,32.31
26,8,81.42,32.31
26,8,81.32,32.31
26,8,81.18,32.31
26,8,81.03,32.31
26,8,80.87,32.31
26,8,80.72,32.31
26,8,80.57,32.31
26,8,80.43,32.33
26,8,80.3,32.33
26,8,80.17,32.33
26,8,80.05,32.33
26,8,79.95,32.31
26,8,79.85,32.31
26,8,79.78,32.31
26,8,79.72,32.31
26,8,79.67,32.33
26,8,79.65,32.33
26,8,79.65,32.33
26,8,79.7,32.33
26,8,79.77,32.34
26,8,79.85,32.34
26,8,79.93,32.34
26,8,80.03,32.34
26,8,80.15,32.33
26,8,80.25,32.33
26,8,80.35,32.33
26,8,80.43,32.33
26,8,80.48,32.33
26,8,80.52,32.33
26,8,80.53,32.33
26,8,80.53,32.33
26,8,80.53,32.37
26,8,80.53,32.37
26,8,80.55,32.37
26,8,80.57,32.37
26,8,80.58,32.37
26,8,80.63,32.37
26,8,80.68,32.37
26,8,80.75,32.37
26,8,80.82,32.37
26,8,80.92,32.37
26,8,81.03,32.37
26,8,81.13,32.37
26,8,81.2,32.34
26,8,81.28,32.34
26,8,81.37,32.34
26,8,81.45,32.34
26,8,81.43,32.39
26,8,81.4,32.39
26,8,81.35,32.39
26,8,81.32,32.39
26,8,81.27,32.37
26,8,81.18,32.37
26,8,81.12,32.37
26,8,81.03,32.37
26,8,80.95,32.37
26,8,80.8,32.37
26,8,80.65,32.37
26,8,80.55,32.37
26,8,80.48,32.39
26,8,80.45,32.39
26,8,80.43,32.39
26,8,80.37,32.39
26,8,80.33,32.41
26,8,80.3,32.41
26,8,80.32,32.41
26,8,80.32,32.41
26,8,80.3,32.39
26,8,80.25,32.39
26,8,80.22,32.39
26,8,80.22,32.39
26,8,80.22,32.41
26,8,80.23,32.41
26,8,80.27,32.41
26,8,80.3,32.41
26,8,80.33,32.41
26,8,80.4,32.41
26,8,80.43,32.41
26,8,80.43,32.41
26,8,80.42,32.43
26,8,80.38,32.43
26,8,80.35,32.43
26,8,80.32,32.43
26,8,80.28,32.43
26,8,80.27,32.43
26,8,80.25,32.43
26,8,80.25,32.43
26,8,80.27,32.43
26,8,80.28,32.43
26,8,80.32,32.43
26,8,80.37,32.43
26,8,80.42,32.43
26,8,80.45,32.43
26,8,80.45,32.43
26,8,80.45,32.43
26,8,80.43,32.45
26,8,80.38,32.45
26,8,80.33,32.45
26,8,80.27,32.45
26,8,80.15,32.45
26,8,80,32.45
26,8,79.83,32.45
26,8,79.68,32.45
26,8,79.58,32.43
26,8,79.5,32.43
26,8,79.42,32.43
26,8,79.35,32.43
26,8,79.37,32.43
26,8,79.42,32.43
26,8,79.48,32.43
26,8,79.53,32.43
26,8,79.6,32.45
26,8,79.65,32.45
26,8,79.7,32.45
26,8,79.75,32.45
26,8,79.8,32.45
26,8,79.93,32.45
26,8,80.08,32.45
26,8,80.18,32.45
26,8,80.25,32.43
26,8,80.28,32.43
26,8,80.32,32.43
26,8,80.4,32.43
26,8,80.47,32.47
26,8,80.55,32.47
26,8,80.57,32.47
26,8,80.58,32.47
26,8,80.63,32.47
26,8,80.72,32.47
26,8,80.8,32.47
26,8,80.85,32.47
26,8,80.9,32.45
26,8,80.93,32.45
26,8,80.97,32.45
26,8,81,32.45
26,8,81.05,32.45
26,8,81.08,32.45
26,8,81.13,32.45
26,8,81.23,32.45
26,8,81.37,32.45
26,8,81.5,32.45
26,8,81.65,32.45
26,8,81.78,32.45
26,8,81.88,32.47
26,8,81.98,32.47
26,8,82.08,32.47
26,8,82.17,32.47
26,8,82.25,32.45
26,8,82.32,32.45
26,8,82.37,32.45
26,8,82.4,32.45
26,8,82.42,32.47
26,8,82.43,32.47
26,8,82.47,32.47
26,8,82.48,32.47
26,8,82.53,32.47
26,8,82.62,32.47
26,8,82.7,32.47
26,8,82.78,32.47
26,8,82.92,32.49
26,8,83.05,32.49
26,8,83.18,32.49
26,8,83.33,32.49
26,8,83.47,32.49
26,8,83.57,32.49
26,8,83.65,32.49
26,8,83.73,32.49
26,8,83.87,32.49
26,8,84,32.49
26,8,84.17,32.49
26,8,84.33,32.49
26,8,84.53,32.47
26,8,84.78,32.47
26,8,85.03,32.47
26,8,85.28,32.47
26,8,85.53,32.49
26,8,85.75,32.49
