DIA,MES,ANNO,HR,TEMP
9,11,2018,111.27,31.97
9,11,2018,110.62,31.97
9,11,2018,109.9,31.97
9,11,2018,109.22,31.97
9,11,2018,108.45,31.97
9,11,2018,107.72,31.97
9,11,2018,106.98,31.97
9,11,2018,106.23,31.99
9,11,2018,105.5,31.99
9,11,2018,104.78,31.99
9,11,2018,104.03,31.99
9,11,2018,103.3,31.97
9,11,2018,102.52,31.97
9,11,2018,101.95,31.97
9,11,2018,101.37,31.97
9,11,2018,100.82,31.97
9,11,2018,100.23,31.97
9,11,2018,99.63,31.97
9,11,2018,98.93,31.97
9,11,2018,98.22,31.99
9,11,2018,97.42,31.99
9,11,2018,96.92,31.99
9,11,2018,96.35,31.99
9,11,2018,95.83,31.97
9,11,2018,95.35,31.97
9,11,2018,94.97,31.97
9,11,2018,94.57,31.97
9,11,2018,94.2,31.97
9,11,2018,93.9,31.97
9,11,2018,93.48,31.97
9,11,2018,93.4,31.97
9,11,2018,93.32,31.99
9,11,2018,93.37,31.99
9,11,2018,93.4,31.99
9,11,2018,93.47,31.99
9,11,2018,93.52,31.97
9,11,2018,93.58,31.97
9,11,2018,93.7,31.97
9,11,2018,93.82,31.97
9,11,2018,93.95,31.97
9,11,2018,94.1,31.97
9,11,2018,94.25,31.97
9,11,2018,94.38,31.97
9,11,2018,94.47,31.99
9,11,2018,94.58,31.99
9,11,2018,94.62,31.99
9,11,2018,94.58,31.99
9,11,2018,94.55,31.97
9,11,2018,94.45,31.97
9,11,2018,94.37,31.97
9,11,2018,94.32,31.97
9,11,2018,94.25,31.97
9,11,2018,94.13,31.97
9,11,2018,94.05,31.97
9,11,2018,93.98,31.97
9,11,2018,93.95,31.97
9,11,2018,93.9,31.97
9,11,2018,93.93,31.97
9,11,2018,93.97,31.97
9,11,2018,94,31.95
9,11,2018,94.03,31.95
9,11,2018,94.05,31.95
9,11,2018,94.08,31.95
9,11,2018,94.12,31.95
9,11,2018,94.25,31.95
9,11,2018,94.37,31.95
9,11,2018,94.47,31.95
9,11,2018,94.57,31.95
9,11,2018,94.68,31.95
9,11,2018,94.8,31.95
9,11,2018,94.97,31.95
9,11,2018,95.13,31.93
9,11,2018,95.35,31.93
9,11,2018,95.53,31.93
9,11,2018,95.72,31.93
9,11,2018,95.87,31.93
9,11,2018,96.05,31.93
9,11,2018,96.27,31.93
9,11,2018,96.57,31.93
9,11,2018,96.85,31.93
9,11,2018,97.2,31.93
9,11,2018,97.5,31.93
9,11,2018,97.87,31.93
9,11,2018,98.22,31.97
9,11,2018,98.57,31.97
9,11,2018,98.9,31.97
9,11,2018,99.28,31.97
9,11,2018,99.65,31.95
9,11,2018,99.95,31.95
9,11,2018,100.37,31.95
9,11,2018,100.43,31.95
9,11,2018,100.5,31.93
9,11,2018,100.4,31.93
9,11,2018,100.33,31.93
9,11,2018,100.28,31.93
9,11,2018,100.25,31.95
9,11,2018,100.22,31.95
9,11,2018,100.2,31.95
9,11,2018,100.2,31.95
9,11,2018,100.18,31.93
9,11,2018,100.15,31.93
9,11,2018,100.12,31.93
9,11,2018,100.08,31.93
9,11,2018,100.05,31.95
9,11,2018,100.03,31.95
9,11,2018,100.03,31.95
9,11,2018,100.03,31.95
9,11,2018,100.02,31.91
9,11,2018,100,31.91
9,11,2018,99.97,31.91
9,11,2018,99.88,31.91
9,11,2018,99.72,31.93
9,11,2018,99.55,31.93
9,11,2018,99.37,31.93
9,11,2018,99.2,31.93
9,11,2018,99.03,31.93
9,11,2018,98.88,31.93
9,11,2018,98.77,31.93
9,11,2018,98.68,31.93
9,11,2018,98.62,31.93
9,11,2018,98.58,31.93
9,11,2018,98.57,31.93
9,11,2018,98.53,31.93
9,11,2018,98.48,31.91
9,11,2018,98.42,31.91
9,11,2018,98.3,31.91
9,11,2018,98.15,31.91
9,11,2018,97.98,31.91
9,11,2018,97.8,31.91
9,11,2018,97.63,31.91
9,11,2018,97.48,31.91
9,11,2018,97.37,31.91
9,11,2018,97.28,31.91
9,11,2018,97.17,31.91
9,11,2018,97.1,31.91
9,11,2018,97.07,31.93
9,11,2018,97.03,31.93
9,11,2018,97,31.93
9,11,2018,97,31.93
9,11,2018,97.02,31.91
9,11,2018,97.05,31.91
9,11,2018,97.08,31.91
9,11,2018,97.07,31.91
9,11,2018,97.05,31.91
9,11,2018,97.02,31.91
9,11,2018,96.97,31.91
9,11,2018,96.92,31.91
9,11,2018,96.87,31.89
9,11,2018,96.83,31.89
9,11,2018,96.83,31.89
9,11,2018,96.9,31.89
9,11,2018,96.98,31.89
9,11,2018,97.1,31.89
9,11,2018,97.2,31.89
9,11,2018,97.28,31.89
9,11,2018,97.33,31.93
9,11,2018,97.35,31.93
9,11,2018,97.27,31.93
9,11,2018,97.17,31.93
9,11,2018,97.08,31.89
9,11,2018,96.98,31.89
9,11,2018,96.88,31.89
9,11,2018,96.78,31.89
9,11,2018,96.67,31.91
9,11,2018,96.55,31.91
9,11,2018,96.45,31.91
9,11,2018,96.37,31.91
9,11,2018,96.3,31.91
9,11,2018,96.25,31.91
9,11,2018,96.23,31.91
9,11,2018,96.23,31.91
9,11,2018,96.23,31.91
9,11,2018,96.22,31.91
9,11,2018,96.22,31.91
9,11,2018,96.2,31.91
9,11,2018,96.2,31.89
9,11,2018,96.22,31.89
9,11,2018,96.13,31.89
9,11,2018,96.08,31.89
9,11,2018,96.03,31.89
9,11,2018,95.98,31.89
9,11,2018,95.88,31.89
9,11,2018,95.9,31.89
9,11,2018,95.92,31.89
9,11,2018,95.93,31.89
9,11,2018,95.98,31.89
9,11,2018,96.07,31.89
9,11,2018,96.18,31.89
9,11,2018,96.32,31.89
9,11,2018,96.47,31.89
9,11,2018,96.62,31.89
9,11,2018,96.75,31.89
9,11,2018,96.85,31.89
9,11,2018,96.98,31.89
9,11,2018,97.05,31.89
9,11,2018,97.08,31.89
9,11,2018,97.12,31.89
9,11,2018,97.15,31.89
9,11,2018,97.18,31.89
9,11,2018,97.2,31.87
9,11,2018,97.22,31.87
9,11,2018,97.25,31.87
9,11,2018,97.32,31.87
9,11,2018,97.37,31.87
9,11,2018,97.42,31.87
9,11,2018,97.47,31.87
9,11,2018,97.5,31.87
9,11,2018,97.55,31.87
9,11,2018,97.58,31.87
9,11,2018,97.62,31.87
9,11,2018,97.62,31.87
9,11,2018,97.62,31.89
9,11,2018,97.6,31.89
9,11,2018,97.62,31.89
9,11,2018,97.67,31.89
9,11,2018,97.73,31.89
9,11,2018,97.8,31.89
9,11,2018,97.93,31.89
9,11,2018,98.02,31.89
9,11,2018,98.07,31.87
9,11,2018,98.02,31.87
9,11,2018,98.02,31.87
9,11,2018,98.05,31.87
9,11,2018,98.1,31.87
9,11,2018,98.17,31.87
9,11,2018,98.27,31.87
9,11,2018,98.38,31.87
9,11,2018,98.42,31.87
9,11,2018,98.42,31.87
9,11,2018,98.4,31.87
9,11,2018,98.38,31.87
9,11,2018,98.42,31.89
9,11,2018,98.37,31.89
9,11,2018,98.35,31.89
9,11,2018,98.35,31.89
9,11,2018,98.33,31.85
9,11,2018,98.3,31.85
9,11,2018,98.35,31.85
9,11,2018,98.35,31.85
9,11,2018,98.33,31.85
9,11,2018,98.23,31.85
9,11,2018,98.17,31.85
9,11,2018,97.97,31.85
9,11,2018,97.77,31.85
9,11,2018,97.53,31.85
9,11,2018,97.33,31.85
9,11,2018,97.12,31.85
9,11,2018,96.88,31.85
9,11,2018,96.65,31.85
9,11,2018,96.43,31.85
9,11,2018,96.17,31.85
9,11,2018,95.88,31.85
9,11,2018,95.45,31.85
9,11,2018,95.05,31.85
9,11,2018,94.62,31.85
9,11,2018,94.22,31.83
9,11,2018,93.82,31.83
9,11,2018,93.43,31.83
9,11,2018,93.13,31.83
9,11,2018,92.87,31.85
9,11,2018,92.6,31.85
9,11,2018,92.33,31.85
9,11,2018,92.07,31.85
9,11,2018,91.82,31.85
9,11,2018,91.53,31.85
9,11,2018,91.28,31.85
9,11,2018,91.07,31.85
9,11,2018,91,31.83
9,11,2018,90.97,31.83
9,11,2018,91.03,31.83
9,11,2018,91.08,31.83
9,11,2018,91.18,31.83
9,11,2018,91.38,31.83
9,11,2018,91.35,31.83
9,11,2018,91.33,31.83
9,11,2018,91.3,31.87
9,11,2018,91.28,31.87
9,11,2018,91.32,31.87
9,11,2018,91.35,31.87
9,11,2018,91.35,31.85
9,11,2018,91.45,31.85
9,11,2018,91.52,31.85
9,11,2018,91.5,31.85
9,11,2018,91.38,31.85
9,11,2018,91.22,31.85
9,11,2018,90.98,31.85
9,11,2018,90.77,31.85
9,11,2018,90.63,31.85
9,11,2018,90.53,31.85
9,11,2018,90.52,31.85
9,11,2018,90.47,31.85
9,11,2018,90.42,31.85
9,11,2018,90.47,31.85
9,11,2018,90.47,31.85
9,11,2018,90.48,31.85
9,11,2018,90.53,31.81
9,11,2018,90.58,31.81
9,11,2018,90.7,31.81
9,11,2018,90.85,31.81
9,11,2018,91.07,31.81
9,11,2018,91.33,31.81
9,11,2018,91.6,31.81
9,11,2018,91.9,31.81
9,11,2018,92.2,31.83
9,11,2018,92.57,31.83
9,11,2018,92.92,31.83
9,11,2018,93.25,31.83
9,11,2018,93.62,31.83
9,11,2018,93.97,31.83
9,11,2018,94.3,31.83
9,11,2018,94.67,31.83
9,11,2018,95.03,31.83
9,11,2018,95.57,31.83
9,11,2018,96,31.83
9,11,2018,96.45,31.83
9,11,2018,96.9,31.81
9,11,2018,97.35,31.81
9,11,2018,97.78,31.81
9,11,2018,98.12,31.81
9,11,2018,98.38,31.83
9,11,2018,98.7,31.83
9,11,2018,98.88,31.83
9,11,2018,99.1,31.83
9,11,2018,99.32,31.79
9,11,2018,99.52,31.79
9,11,2018,99.7,31.79
9,11,2018,99.83,31.79
9,11,2018,99.82,31.81
9,11,2018,99.82,31.81
9,11,2018,99.73,31.81
9,11,2018,99.6,31.81
9,11,2018,99.42,31.81
9,11,2018,99.15,31.81
9,11,2018,99.15,31.81
9,11,2018,99.1,31.81
9,11,2018,99.07,31.83
9,11,2018,98.97,31.83
9,11,2018,98.8,31.83
9,11,2018,98.67,31.83
9,11,2018,98.6,31.79
9,11,2018,98.58,31.79
9,11,2018,98.55,31.79
9,11,2018,98.62,31.79
9,11,2018,98.72,31.79
9,11,2018,98.85,31.79
9,11,2018,99.02,31.79
9,11,2018,99.02,31.79
9,11,2018,99.03,31.81
9,11,2018,99.07,31.81
9,11,2018,99.02,31.81
9,11,2018,99.03,31.81
9,11,2018,99.08,31.83
9,11,2018,99.15,31.83
9,11,2018,99.28,31.83
9,11,2018,99.43,31.83
9,11,2018,99.55,31.81
9,11,2018,99.67,31.81
9,11,2018,99.72,31.81
9,11,2018,99.7,31.81
9,11,2018,99.65,31.79
9,11,2018,99.6,31.79
9,11,2018,99.5,31.79
9,11,2018,99.38,31.79
9,11,2018,99.27,31.79
9,11,2018,99.12,31.79
9,11,2018,98.95,31.79
9,11,2018,98.87,31.79
9,11,2018,98.75,31.79
9,11,2018,98.58,31.79
9,11,2018,98.38,31.79
9,11,2018,98.08,31.79
9,11,2018,97.87,31.79
9,11,2018,97.6,31.79
9,11,2018,97.37,31.79
9,11,2018,97.18,31.79
9,11,2018,96.98,31.79
9,11,2018,96.83,31.79
9,11,2018,96.68,31.79
9,11,2018,96.58,31.79
9,11,2018,96.55,31.81
9,11,2018,96.42,31.81
9,11,2018,96.38,31.81
9,11,2018,96.32,31.81
9,11,2018,96.2,31.79
9,11,2018,96.07,31.79
9,11,2018,95.87,31.79
9,11,2018,95.67,31.79
9,11,2018,95.45,31.79
9,11,2018,95.18,31.79
9,11,2018,94.88,31.79
9,11,2018,94.65,31.79
9,11,2018,94.38,31.79
9,11,2018,94.17,31.79
9,11,2018,93.83,31.79
9,11,2018,93.52,31.79
9,11,2018,93.22,31.79
9,11,2018,92.98,31.79
9,11,2018,92.78,31.79
9,11,2018,92.63,31.79
9,11,2018,92.37,31.77
9,11,2018,92.1,31.77
9,11,2018,91.83,31.77
9,11,2018,91.47,31.77
9,11,2018,91.17,31.79
9,11,2018,90.88,31.79
9,11,2018,90.6,31.79
9,11,2018,90.43,31.79
9,11,2018,90.27,31.79
9,11,2018,90.07,31.79
9,11,2018,89.88,31.79
9,11,2018,89.68,31.79
9,11,2018,89.43,31.79
9,11,2018,89.13,31.79
9,11,2018,88.8,31.79
9,11,2018,88.42,31.79
9,11,2018,88.02,31.79
9,11,2018,87.6,31.79
9,11,2018,87.2,31.79
9,11,2018,86.98,31.79
9,11,2018,86.78,31.77
9,11,2018,86.6,31.77
9,11,2018,86.5,31.77
9,11,2018,86.32,31.77
9,11,2018,86.12,31.77
9,11,2018,85.88,31.77
9,11,2018,85.65,31.77
9,11,2018,85.22,31.77
9,11,2018,85.13,31.77
9,11,2018,85.13,31.77
9,11,2018,85.08,31.77
9,11,2018,85.42,31.77
9,11,2018,85.68,31.75
9,11,2018,85.98,31.75
9,11,2018,86.28,31.75
9,11,2018,86.55,31.75
9,11,2018,86.82,31.73
9,11,2018,87.05,31.73
9,11,2018,87.28,31.73
9,11,2018,87.47,31.73
9,11,2018,87.62,31.73
9,11,2018,87.78,31.73
9,11,2018,87.95,31.73
9,11,2018,88.12,31.73
9,11,2018,88.3,31.75
9,11,2018,88.53,31.75
9,11,2018,88.77,31.75
9,11,2018,89.02,31.75
9,11,2018,89.28,31.75
9,11,2018,89.55,31.75
9,11,2018,89.82,31.75
9,11,2018,90.08,31.75
9,11,2018,90.4,31.75
9,11,2018,90.7,31.75
9,11,2018,91.07,31.75
9,11,2018,91.47,31.75
9,11,2018,91.98,31.77
9,11,2018,92.58,31.77
9,11,2018,93.13,31.77
9,11,2018,93.62,31.77
9,11,2018,94.22,31.75
9,11,2018,94.9,31.75
9,11,2018,95.53,31.75
9,11,2018,96.18,31.75
9,11,2018,96.82,31.75
9,11,2018,97.45,31.75
9,11,2018,98.08,31.75
9,11,2018,98.75,31.75
9,11,2018,99.42,31.77
9,11,2018,100,31.77
9,11,2018,100.57,31.77
9,11,2018,101.15,31.77
9,11,2018,101.75,31.77
9,11,2018,102.4,31.77
9,11,2018,102.98,31.77
9,11,2018,103.58,31.77
9,11,2018,104.18,31.73
9,11,2018,104.8,31.73
9,11,2018,105.38,31.73
9,11,2018,105.77,31.73
9,11,2018,106.18,31.75
9,11,2018,106.48,31.75
9,11,2018,106.73,31.75
9,11,2018,107,31.75
9,11,2018,107.3,31.77
9,11,2018,107.57,31.77
9,11,2018,107.87,31.77
9,11,2018,108.33,31.77
9,11,2018,108.45,31.77
9,11,2018,108.55,31.77
9,11,2018,108.7,31.77
9,11,2018,108.57,31.77
9,11,2018,108.4,31.77
9,11,2018,108.23,31.77
9,11,2018,108.12,31.77
9,11,2018,107.97,31.77
9,11,2018,107.85,31.73
9,11,2018,107.72,31.73
9,11,2018,107.62,31.73
9,11,2018,107.53,31.73
9,11,2018,107.5,31.75
9,11,2018,107.5,31.75
9,11,2018,107.5,31.75
9,11,2018,107.5,31.75
9,11,2018,107.55,31.75
9,11,2018,107.57,31.75
9,11,2018,107.63,31.75
9,11,2018,107.7,31.75
9,11,2018,107.67,31.75
9,11,2018,107.68,31.75
9,11,2018,107.68,31.75
9,11,2018,107.67,31.75
9,11,2018,107.63,31.77
9,11,2018,107.57,31.77
9,11,2018,107.52,31.77
9,11,2018,107.42,31.77
9,11,2018,107.25,31.77
9,11,2018,107.02,31.77
9,11,2018,106.82,31.77
9,11,2018,106.63,31.77
9,11,2018,106.5,31.75
9,11,2018,106.22,31.75
9,11,2018,105.98,31.75
9,11,2018,105.77,31.75
9,11,2018,105.57,31.77
9,11,2018,105.37,31.77
9,11,2018,105.17,31.77
9,11,2018,104.93,31.77
9,11,2018,104.75,31.75
9,11,2018,104.73,31.75
9,11,2018,104.72,31.75
9,11,2018,104.68,31.75
9,11,2018,104.65,31.75
9,11,2018,104.73,31.75
9,11,2018,104.87,31.75
9,11,2018,105.03,31.75
9,11,2018,105.23,31.75
9,11,2018,105.43,31.75
9,11,2018,105.6,31.75
9,11,2018,105.97,31.75
9,11,2018,106.27,31.77
9,11,2018,106.63,31.77
9,11,2018,107,31.77
9,11,2018,107.42,31.77
9,11,2018,107.82,31.77
9,11,2018,108.08,31.77
9,11,2018,108.3,31.77
9,11,2018,108.52,31.77
9,11,2018,108.62,31.79
9,11,2018,108.78,31.79
9,11,2018,108.98,31.79
9,11,2018,109.25,31.79
9,11,2018,109.57,31.77
9,11,2018,109.92,31.77
9,11,2018,110.22,31.77
9,11,2018,110.52,31.77
9,11,2018,110.83,31.77
9,11,2018,111.2,31.77
9,11,2018,111.52,31.77
9,11,2018,111.85,31.77
9,11,2018,112.15,31.75
9,11,2018,112.23,31.75
9,11,2018,112.25,31.75
9,11,2018,112.25,31.75
9,11,2018,112.22,31.79
9,11,2018,112.2,31.79
9,11,2018,112.2,31.79
9,11,2018,112.2,31.79
9,11,2018,112.27,31.77
9,11,2018,112.27,31.77
9,11,2018,112.28,31.77
9,11,2018,112.33,31.77
9,11,2018,112.4,31.75
9,11,2018,112.42,31.75
9,11,2018,112.4,31.75
9,11,2018,112.37,31.75
9,11,2018,112.3,31.77
9,11,2018,112.23,31.77
9,11,2018,112.13,31.77
9,11,2018,112.02,31.77
9,11,2018,111.83,31.79
9,11,2018,111.7,31.79
9,11,2018,111.58,31.79
9,11,2018,111.48,31.79
9,11,2018,111.43,31.77
9,11,2018,111.35,31.77
9,11,2018,111.28,31.77
9,11,2018,111.32,31.77
9,11,2018,111.27,31.79
9,11,2018,111.17,31.79
9,11,2018,111.15,31.79
9,11,2018,111.32,31.79
9,11,2018,111.48,31.79
9,11,2018,111.53,31.79
9,11,2018,111.62,31.79
9,11,2018,111.67,31.79
9,11,2018,111.62,31.77
9,11,2018,111.58,31.77
9,11,2018,111.58,31.77
9,11,2018,111.45,31.77
9,11,2018,111.32,31.79
9,11,2018,111.35,31.79
9,11,2018,111.45,31.79
9,11,2018,111.55,31.79
9,11,2018,111.5,31.77
9,11,2018,111.65,31.77
9,11,2018,112,31.77
9,11,2018,112.5,31.77
9,11,2018,113.12,31.79
9,11,2018,113.67,31.79
9,11,2018,113.92,31.79
9,11,2018,114.1,31.79
9,11,2018,113.87,31.79
9,11,2018,113.6,31.79
9,11,2018,113.3,31.79
9,11,2018,112.68,31.79
9,11,2018,111.98,31.79
9,11,2018,111.2,31.79
9,11,2018,110.43,31.79
9,11,2018,109.65,31.79
9,11,2018,108.75,31.79
9,11,2018,108.05,31.79
9,11,2018,107.45,31.79
9,11,2018,106.85,31.79
9,11,2018,106.28,31.79
9,11,2018,105.68,31.79
9,11,2018,105.08,31.79
9,11,2018,104.43,31.79
9,11,2018,103.87,31.79
9,11,2018,103.3,31.79
9,11,2018,103.1,31.79
9,11,2018,102.85,31.79
9,11,2018,102.58,31.77
9,11,2018,102.37,31.77
9,11,2018,102.15,31.77
9,11,2018,101.98,31.77
9,11,2018,101.83,31.79
9,11,2018,101.63,31.79
9,11,2018,101.45,31.79
9,11,2018,101.3,31.79
9,11,2018,101.13,31.77
9,11,2018,100.98,31.77
9,11,2018,100.8,31.77
9,11,2018,100.63,31.77
9,11,2018,100.38,31.77
9,11,2018,100.17,31.77
9,11,2018,99.9,31.77
9,11,2018,99.58,31.77
9,11,2018,99.27,31.77
9,11,2018,98.87,31.77
9,11,2018,98.38,31.77
9,11,2018,97.52,31.77
9,11,2018,96.65,31.77
9,11,2018,95.77,31.77
9,11,2018,94.85,31.77
9,11,2018,93.93,31.77
9,11,2018,93.1,31.79
9,11,2018,92.25,31.79
9,11,2018,91.38,31.79
9,11,2018,90.62,31.79
9,11,2018,89.85,31.79
9,11,2018,88.95,31.79
9,11,2018,87.93,31.79
9,11,2018,86.92,31.79
9,11,2018,85.98,31.79
9,11,2018,85.05,31.79
9,11,2018,83.93,31.79
9,11,2018,82.65,31.79
9,11,2018,81.38,31.79
9,11,2018,80.1,31.79
9,11,2018,79.1,31.79
9,11,2018,78.08,31.79
9,11,2018,77.58,31.79
9,11,2018,77.05,31.79
9,11,2018,76.72,31.79
9,11,2018,76.73,31.79
9,11,2018,76.8,31.79
9,11,2018,76.9,31.79
9,11,2018,76.95,31.79
9,11,2018,77,31.79
9,11,2018,77.22,31.79
9,11,2018,77.45,31.79
9,11,2018,77.78,31.79
9,11,2018,78.12,31.79
9,11,2018,78.37,31.77
9,11,2018,78.67,31.77
9,11,2018,78.97,31.77
9,11,2018,79.32,31.77
9,11,2018,79.57,31.79
9,11,2018,79.87,31.79
9,11,2018,79.78,31.79
9,11,2018,79.75,31.79
9,11,2018,79.75,31.79
9,11,2018,79.72,31.79
9,11,2018,79.67,31.79
9,11,2018,79.57,31.79
9,11,2018,79.42,31.81
9,11,2018,79.3,31.81
9,11,2018,79.18,31.81
9,11,2018,78.95,31.81
9,11,2018,78.75,31.79
9,11,2018,78.53,31.79
9,11,2018,78.3,31.79
9,11,2018,78.08,31.79
9,11,2018,77.9,31.79
9,11,2018,77.7,31.79
9,11,2018,77.6,31.79
9,11,2018,77.48,31.79
9,11,2018,77.3,31.79
9,11,2018,77.17,31.79
9,11,2018,77.07,31.79
9,11,2018,77.2,31.79
9,11,2018,77.38,31.81
9,11,2018,77.53,31.81
9,11,2018,77.67,31.81
9,11,2018,77.68,31.81
9,11,2018,77.92,31.79
9,11,2018,78.15,31.79
9,11,2018,78.42,31.79
9,11,2018,78.53,31.79
9,11,2018,78.65,31.77
9,11,2018,78.85,31.77
9,11,2018,79.1,31.77
9,11,2018,79.37,31.77
9,11,2018,79.68,31.77
9,11,2018,80.02,31.77
9,11,2018,80.37,31.77
9,11,2018,80.75,31.77
9,11,2018,81.13,31.79
9,11,2018,81.52,31.79
9,11,2018,81.88,31.79
9,11,2018,82.27,31.79
9,11,2018,82.42,31.79
9,11,2018,82.67,31.79
9,11,2018,82.77,31.79
9,11,2018,82.85,31.79
9,11,2018,82.88,31.81
9,11,2018,82.85,31.81
9,11,2018,82.87,31.81
9,11,2018,82.9,31.81
9,11,2018,83.03,31.79
9,11,2018,83.15,31.79
9,11,2018,83.15,31.79
9,11,2018,83.18,31.79
9,11,2018,83.25,31.79
9,11,2018,83.32,31.79
9,11,2018,83.37,31.79
9,11,2018,83.43,31.79
9,11,2018,83.53,31.79
9,11,2018,83.6,31.79
9,11,2018,83.67,31.79
9,11,2018,83.7,31.79
9,11,2018,83.72,31.81
9,11,2018,83.78,31.81
9,11,2018,83.87,31.81
9,11,2018,83.98,31.81
9,11,2018,84.08,31.81
9,11,2018,84.15,31.81
9,11,2018,84.25,31.81
9,11,2018,84.32,31.81
9,11,2018,84.4,31.79
9,11,2018,84.48,31.79
9,11,2018,84.62,31.79
9,11,2018,84.72,31.79
9,11,2018,84.87,31.81
9,11,2018,85.07,31.81
9,11,2018,85.2,31.81
9,11,2018,85.35,31.81
9,11,2018,85.6,31.81
9,11,2018,85.85,31.81
9,11,2018,86.07,31.81
9,11,2018,86.22,31.81
9,11,2018,86.32,31.79
9,11,2018,86.4,31.79
9,11,2018,86.5,31.79
9,11,2018,86.72,31.79
9,11,2018,86.68,31.79
9,11,2018,86.7,31.79
9,11,2018,86.72,31.79
9,11,2018,86.7,31.79
9,11,2018,86.75,31.77
9,11,2018,86.72,31.77
9,11,2018,86.68,31.77
9,11,2018,86.63,31.77
9,11,2018,86.57,31.79
9,11,2018,86.45,31.79
9,11,2018,86.18,31.79
9,11,2018,85.87,31.79
9,11,2018,85.55,31.79
9,11,2018,85.28,31.79
9,11,2018,85.05,31.79
9,11,2018,84.78,31.79
9,11,2018,84.63,31.79
9,11,2018,84.43,31.79
9,11,2018,84.27,31.79
9,11,2018,84.08,31.79
9,11,2018,83.93,31.79
9,11,2018,83.8,31.79
9,11,2018,83.67,31.79
9,11,2018,83.5,31.79
9,11,2018,83.23,31.79
9,11,2018,82.9,31.79
9,11,2018,82.53,31.79
9,11,2018,82.13,31.79
9,11,2018,81.77,31.79
9,11,2018,81.47,31.79
9,11,2018,81.28,31.79
9,11,2018,81.1,31.79
9,11,2018,80.95,31.77
9,11,2018,80.8,31.77
9,11,2018,80.67,31.77
9,11,2018,80.57,31.77
9,11,2018,80.48,31.79
9,11,2018,80.43,31.79
9,11,2018,80.4,31.79
9,11,2018,80.45,31.79
9,11,2018,80.62,31.79
9,11,2018,80.8,31.79
9,11,2018,80.95,31.79
9,11,2018,81.2,31.79
9,11,2018,81.4,31.79
9,11,2018,81.6,31.79
9,11,2018,81.77,31.79
9,11,2018,81.88,31.79
9,11,2018,82,31.79
9,11,2018,82.08,31.79
9,11,2018,82.17,31.79
9,11,2018,82.23,31.79
9,11,2018,82.27,31.79
9,11,2018,82.28,31.79
9,11,2018,82.3,31.79
9,11,2018,82.32,31.79
9,11,2018,82.3,31.79
9,11,2018,82.32,31.79
9,11,2018,82.33,31.79
9,11,2018,82.32,31.79
9,11,2018,82.32,31.81
9,11,2018,82.25,31.81
9,11,2018,82.22,31.81
9,11,2018,82.2,31.81
9,11,2018,82.08,31.81
9,11,2018,81.92,31.81
9,11,2018,81.73,31.81
9,11,2018,81.6,31.81
9,11,2018,81.48,31.79
9,11,2018,81.57,31.79
9,11,2018,81.77,31.79
9,11,2018,81.92,31.79
9,11,2018,82.08,31.79
9,11,2018,82.2,31.79
9,11,2018,82.32,31.79
9,11,2018,82.52,31.79
9,11,2018,82.65,31.81
9,11,2018,82.87,31.81
9,11,2018,83.07,31.81
9,11,2018,83.23,31.81
9,11,2018,83.47,31.81
9,11,2018,83.75,31.81
9,11,2018,83.98,31.81
9,11,2018,84.2,31.81
9,11,2018,84.37,31.81
9,11,2018,84.55,31.81
9,11,2018,84.8,31.81
9,11,2018,84.95,31.81
9,11,2018,85.07,31.81
9,11,2018,85.15,31.81
9,11,2018,85.17,31.81
9,11,2018,85.17,31.81
9,11,2018,85.13,31.79
9,11,2018,85.1,31.79
9,11,2018,85.05,31.79
9,11,2018,85,31.79
9,11,2018,84.92,31.81
9,11,2018,84.85,31.81
9,11,2018,84.85,31.81
9,11,2018,84.82,31.81
9,11,2018,84.72,31.79
9,11,2018,84.6,31.79
9,11,2018,84.5,31.79
9,11,2018,84.45,31.79
9,11,2018,84.4,31.81
9,11,2018,84.32,31.81
9,11,2018,84.27,31.81
9,11,2018,84.28,31.81
9,11,2018,84.25,31.79
9,11,2018,84.2,31.79
9,11,2018,84.13,31.79
9,11,2018,84.05,31.79
9,11,2018,83.95,31.81
9,11,2018,83.9,31.81
9,11,2018,83.82,31.81
9,11,2018,83.72,31.81
9,11,2018,83.63,31.81
9,11,2018,83.57,31.81
9,11,2018,83.53,31.81
9,11,2018,83.55,31.81
9,11,2018,83.65,31.81
9,11,2018,83.8,31.81
9,11,2018,83.92,31.81
9,11,2018,84.05,31.81
9,11,2018,84.2,31.81
9,11,2018,84.35,31.81
9,11,2018,84.62,31.81
9,11,2018,84.83,31.81
9,11,2018,84.8,31.81
9,11,2018,84.6,31.81
9,11,2018,84.45,31.81
9,11,2018,84.38,31.81
9,11,2018,84.3,31.79
9,11,2018,84.25,31.79
9,11,2018,84.18,31.79
9,11,2018,84.08,31.79
9,11,2018,84,31.79
9,11,2018,83.8,31.79
9,11,2018,83.65,31.79
9,11,2018,83.55,31.79
9,11,2018,83.33,31.79
9,11,2018,83.12,31.79
9,11,2018,82.93,31.79
9,11,2018,82.78,31.79
9,11,2018,82.63,31.81
9,11,2018,82.6,31.81
9,11,2018,82.58,31.81
9,11,2018,82.7,31.81
9,11,2018,82.78,31.81
9,11,2018,82.8,31.81
9,11,2018,82.77,31.81
9,11,2018,82.75,31.81
9,11,2018,82.77,31.81
9,11,2018,82.78,31.81
9,11,2018,82.8,31.81
9,11,2018,82.73,31.81
9,11,2018,82.68,31.81
9,11,2018,82.58,31.81
