DIA,MES,HR,TEMP
17,8,79.67,31.77
17,8,87.75,31.77
17,8,87.4,31.77
17,8,86,31.77
17,8,85.14,31.77
17,8,84.5,31.77
17,8,84.67,31.75
17,8,85.1,31.75
17,8,85.18,31.75
17,8,85.42,31.75
17,8,85.69,31.79
17,8,86.07,31.79
17,8,86.33,31.79
17,8,86.5,31.79
17,8,86.47,31.81
17,8,86.5,31.81
17,8,86.47,31.81
17,8,86,31.81
17,8,85.57,31.81
17,8,85.18,31.81
17,8,84.83,31.81
17,8,84.42,31.81
17,8,84.08,31.81
17,8,83.73,31.81
17,8,83.3,31.81
17,8,82.93,31.81
17,8,82.52,31.81
17,8,82.13,31.81
17,8,81.81,31.81
17,8,81.47,31.81
17,8,81.18,31.83
17,8,80.91,31.83
17,8,80.71,31.83
17,8,80.44,31.83
17,8,80.16,31.83
17,8,79.92,31.83
17,8,79.59,31.83
17,8,79.25,31.83
17,8,79.29,31.83
17,8,79.4,31.83
17,8,79.53,31.83
17,8,79.64,31.83
17,8,79.73,31.83
17,8,79.87,31.83
17,8,79.98,31.83
17,8,80.04,31.83
17,8,80.06,31.83
17,8,80.22,31.83
17,8,80.35,31.83
17,8,80.46,31.83
17,8,80.58,31.83
17,8,80.7,31.83
17,8,80.69,31.83
17,8,80.62,31.83
17,8,80.58,31.85
17,8,80.55,31.85
17,8,80.53,31.85
17,8,80.52,31.85
17,8,80.78,31.85
17,8,80.53,31.85
17,8,80.97,31.85
17,8,80.58,31.85
17,8,80.62,31.87
17,8,80.77,31.87
17,8,80.83,31.87
17,8,80.92,31.87
17,8,80.87,31.85
17,8,80.73,31.85
17,8,80.65,31.85
17,8,80.53,31.85
17,8,80.4,31.87
17,8,80.23,31.87
17,8,80.15,31.87
17,8,80.08,31.87
17,8,80.08,31.85
17,8,80.1,31.85
17,8,80.17,31.85
17,8,80.38,31.85
17,8,80.6,31.87
17,8,80.82,31.87
17,8,81.03,31.87
17,8,81.27,31.87
17,8,81.47,31.85
17,8,81.72,31.85
17,8,82.03,31.85
17,8,82.33,31.85
17,8,82.65,31.87
17,8,82.97,31.87
17,8,83.27,31.87
17,8,83.63,31.87
17,8,84.07,31.87
17,8,84.48,31.87
17,8,84.87,31.87
17,8,85.33,31.87
17,8,85.82,31.87
17,8,86.27,31.87
17,8,86.82,31.87
17,8,87.43,31.87
17,8,87.8,31.85
17,8,88.12,31.85
17,8,88.42,31.85
17,8,88.7,31.85
17,8,88.97,31.87
17,8,89.27,31.87
17,8,89.55,31.87
17,8,89.92,31.87
17,8,90.32,31.85
17,8,90.45,31.85
17,8,90.6,31.85
17,8,90.77,31.85
17,8,90.9,31.87
17,8,91.02,31.87
