DIA,MES,HR,TEMP
9,11,82.38,31.81
9,11,82.78,31.81
9,11,83.17,31.81
9,11,83.57,31.79
9,11,84,31.79
9,11,84.45,31.79
9,11,84.93,31.79
9,11,85.35,31.75
9,11,85.73,31.75
9,11,86.1,31.75
9,11,86.45,31.75
9,11,86.78,31.79
9,11,87.08,31.79
9,11,87.37,31.79
9,11,87.62,31.79
9,11,87.75,31.81
9,11,87.95,31.81
9,11,88.18,31.81
9,11,88.45,31.81
9,11,88.75,31.79
9,11,89.07,31.79
9,11,89.37,31.79
9,11,89.73,31.79
9,11,90.12,31.79
9,11,90.53,31.79
9,11,90.93,31.79
9,11,91.37,31.79
9,11,91.78,31.81
9,11,92.22,31.81
9,11,92.52,31.81
9,11,92.83,31.81
9,11,93.15,31.79
9,11,93.53,31.79
9,11,93.93,31.79
9,11,94.35,31.79
9,11,94.72,31.81
9,11,94.9,31.81
9,11,95.07,31.81
9,11,95.2,31.81
9,11,95.35,31.79
9,11,95.52,31.79
9,11,95.67,31.79
9,11,95.77,31.79
9,11,95.78,31.79
9,11,95.77,31.79
9,11,95.7,31.79
9,11,95.65,31.79
9,11,95.5,31.81
9,11,95.33,31.81
9,11,95.17,31.81
9,11,95.02,31.81
9,11,94.9,31.81
9,11,94.8,31.81
9,11,94.72,31.81
9,11,94.7,31.81
9,11,94.68,31.79
9,11,94.68,31.79
9,11,94.72,31.79
9,11,94.77,31.79
9,11,94.82,31.79
9,11,94.88,31.79
9,11,94.93,31.79
9,11,94.97,31.79
9,11,94.97,31.81
9,11,94.93,31.81
9,11,94.87,31.81
9,11,94.78,31.81
9,11,94.7,31.81
9,11,94.62,31.81
9,11,94.57,31.81
9,11,94.53,31.81
9,11,94.52,31.81
9,11,94.53,31.81
9,11,94.57,31.81
9,11,94.58,31.81
9,11,94.6,31.81
9,11,94.6,31.81
9,11,94.53,31.81
9,11,94.45,31.81
9,11,94.33,31.83
9,11,94.18,31.83
9,11,94.07,31.83
9,11,93.83,31.83
9,11,93.57,31.81
9,11,93.32,31.81
9,11,92.83,31.81
9,11,92.48,31.81
9,11,92.2,31.81
9,11,92.03,31.81
9,11,92.05,31.81
9,11,92.08,31.81
9,11,92.12,31.81
9,11,92.2,31.81
9,11,92.25,31.81
9,11,92.25,31.81
9,11,92.32,31.81
9,11,92.35,31.81
9,11,92.32,31.81
9,11,92.28,31.81
9,11,92.22,31.83
9,11,92.08,31.83
9,11,91.93,31.83
9,11,91.83,31.83
9,11,91.73,31.83
9,11,91.67,31.83
9,11,91.68,31.83
9,11,91.73,31.83
9,11,91.77,31.85
9,11,91.95,31.85
9,11,92.13,31.85
9,11,92.32,31.85
9,11,92.48,31.85
9,11,92.63,31.85
9,11,92.78,31.85
9,11,92.93,31.85
9,11,93.07,31.83
9,11,93.17,31.83
9,11,93.23,31.83
9,11,93.28,31.83
9,11,93.33,31.85
9,11,93.38,31.85
9,11,93.45,31.85
9,11,93.53,31.85
9,11,93.63,31.85
9,11,93.75,31.85
9,11,93.87,31.85
9,11,93.97,31.85
9,11,94.05,31.85
9,11,94.08,31.85
9,11,94.1,31.85
9,11,94.1,31.85
9,11,94.1,31.85
9,11,94.08,31.85
9,11,94.05,31.85
9,11,94.03,31.85
9,11,94.02,31.87
9,11,94,31.87
9,11,94,31.87
9,11,94,31.87
9,11,94.02,31.87
9,11,94.05,31.87
9,11,94.08,31.87
9,11,94.2,31.87
9,11,94.35,31.87
9,11,94.5,31.87
9,11,94.9,31.87
9,11,95.22,31.87
9,11,95.5,31.89
9,11,95.68,31.89
9,11,95.82,31.89
9,11,95.92,31.89
9,11,96,31.89
9,11,96.08,31.89
9,11,96.2,31.89
9,11,96.3,31.89
9,11,96.37,31.87
9,11,96.48,31.87
9,11,96.63,31.87
9,11,96.8,31.87
9,11,96.97,31.89
9,11,97.15,31.89
9,11,97.32,31.89
9,11,97.43,31.89
9,11,97.53,31.91
9,11,97.48,31.91
9,11,97.43,31.91
9,11,97.37,31.91
9,11,97.33,31.91
9,11,97.18,31.91
9,11,97.03,31.91
9,11,96.88,31.91
9,11,96.77,31.91
9,11,96.65,31.91
9,11,96.53,31.91
9,11,96.42,31.91
9,11,96.23,31.91
9,11,95.98,31.91
9,11,95.73,31.91
9,11,95.48,31.91
9,11,95.23,31.91
9,11,94.97,31.91
9,11,94.68,31.91
9,11,94.4,31.91
9,11,94.08,31.93
9,11,93.78,31.93
9,11,93.65,31.93
9,11,93.53,31.93
9,11,93.45,31.91
9,11,93.53,31.91
9,11,93.62,31.91
9,11,93.7,31.91
9,11,93.78,31.95
9,11,93.87,31.95
9,11,93.95,31.95
9,11,94.03,31.95
9,11,94.13,31.95
9,11,94.25,31.95
9,11,94.4,31.95
9,11,94.57,31.95
9,11,94.75,31.93
9,11,94.95,31.93
9,11,95.13,31.93
9,11,95.3,31.93
9,11,95.47,31.95
9,11,95.62,31.95
9,11,95.8,31.95
9,11,95.98,31.95
9,11,96.12,31.97
9,11,96.2,31.97
9,11,96.25,31.97
9,11,96.28,31.97
9,11,96.32,31.95
9,11,96.3,31.95
9,11,96.32,31.95
9,11,96.45,31.95
9,11,96.63,31.97
9,11,96.77,31.97
9,11,96.83,31.97
9,11,96.87,31.97
9,11,96.98,31.95
9,11,97.08,31.95
9,11,97.27,31.95
9,11,97.42,31.95
9,11,97.55,31.95
9,11,97.8,31.95
9,11,98,31.95
9,11,98.1,31.95
9,11,98.22,31.97
9,11,98.32,31.97
9,11,98.32,31.97
9,11,98.35,31.97
9,11,98.38,31.95
9,11,98.42,31.95
9,11,98.47,31.95
9,11,98.53,31.95
9,11,98.68,31.95
9,11,98.93,31.95
9,11,99.22,31.95
9,11,99.5,31.95
9,11,99.77,31.95
9,11,100.02,31.95
9,11,100.35,31.95
9,11,100.67,31.95
9,11,100.98,31.93
9,11,101.27,31.93
9,11,101.37,31.93
9,11,101.33,31.93
9,11,101.32,31.95
9,11,101.17,31.95
9,11,101.02,31.95
9,11,100.92,31.95
9,11,100.85,31.93
9,11,100.8,31.93
9,11,100.77,31.93
9,11,100.75,31.93
9,11,100.73,31.93
9,11,100.7,31.93
9,11,100.65,31.93
9,11,100.58,31.93
9,11,100.5,31.93
9,11,100.4,31.93
9,11,100.3,31.93
9,11,100.22,31.93
9,11,100.12,31.95
9,11,100.03,31.95
9,11,99.92,31.95
9,11,99.78,31.95
9,11,99.68,31.95
9,11,99.63,31.95
9,11,99.62,31.95
9,11,99.62,31.95
9,11,99.62,31.93
9,11,99.65,31.93
9,11,99.62,31.93
9,11,99.52,31.93
9,11,99.35,31.93
9,11,99.22,31.93
9,11,99.15,31.93
9,11,99.08,31.93
9,11,98.95,31.95
9,11,98.88,31.95
9,11,98.77,31.95
9,11,98.68,31.95
9,11,98.62,31.95
9,11,98.55,31.95
9,11,98.52,31.95
9,11,98.58,31.95
9,11,98.63,31.93
9,11,98.67,31.93
9,11,98.8,31.93
9,11,98.9,31.93
9,11,98.97,31.93
9,11,99.03,31.93
9,11,99.1,31.93
9,11,99.17,31.93
9,11,99.22,31.91
9,11,99.25,31.91
9,11,99.27,31.91
9,11,99.3,31.91
9,11,99.33,31.93
9,11,99.37,31.93
9,11,99.32,31.93
9,11,99.28,31.93
9,11,99.27,31.91
9,11,99.27,31.91
9,11,99.3,31.91
9,11,99.47,31.91
9,11,99.62,31.93
9,11,99.78,31.93
9,11,99.93,31.93
9,11,100.03,31.93
9,11,100.08,31.93
9,11,100.1,31.93
9,11,100.08,31.93
9,11,100.03,31.93
9,11,99.95,31.91
9,11,99.85,31.91
9,11,99.75,31.91
9,11,99.63,31.91
9,11,99.52,31.95
9,11,99.4,31.95
9,11,99.3,31.95
9,11,99.18,31.95
9,11,99.07,31.91
9,11,98.95,31.91
9,11,98.83,31.91
9,11,98.68,31.91
9,11,98.53,31.93
9,11,98.37,31.93
9,11,98.2,31.93
9,11,98.03,31.93
9,11,97.87,31.91
9,11,97.68,31.91
9,11,97.52,31.91
9,11,97.35,31.91
9,11,97.18,31.93
9,11,97.02,31.93
9,11,96.85,31.93
9,11,96.7,31.93
9,11,96.58,31.91
9,11,96.48,31.91
9,11,96.4,31.91
9,11,96.27,31.91
9,11,96.12,31.93
9,11,95.98,31.93
9,11,95.83,31.93
9,11,95.53,31.93
9,11,95.28,31.91
9,11,95.05,31.91
9,11,94.82,31.91
9,11,94.58,31.91
9,11,94.37,31.91
9,11,94.13,31.91
9,11,93.83,31.91
9,11,93.53,31.91
9,11,93.22,31.91
9,11,92.88,31.91
9,11,92.53,31.91
9,11,92.17,31.91
9,11,91.82,31.93
9,11,91.52,31.93
9,11,91.18,31.93
9,11,90.88,31.93
9,11,90.57,31.91
9,11,90.28,31.91
9,11,90.25,31.91
9,11,90.15,31.91
9,11,90.02,31.91
9,11,89.85,31.91
9,11,89.65,31.91
9,11,89.5,31.91
9,11,89.57,31.93
9,11,89.62,31.93
9,11,89.65,31.93
9,11,89.68,31.93
9,11,89.73,31.93
9,11,89.83,31.93
9,11,89.87,31.93
9,11,89.93,31.93
9,11,89.95,31.93
9,11,89.98,31.93
9,11,90.02,31.93
9,11,90.03,31.93
9,11,90.03,31.93
9,11,90.02,31.93
9,11,89.98,31.93
9,11,89.95,31.93
9,11,89.92,31.95
9,11,89.9,31.95
9,11,89.88,31.95
9,11,89.88,31.95
9,11,89.9,31.95
9,11,89.95,31.95
9,11,90.02,31.95
9,11,90.08,31.95
9,11,90.15,31.93
9,11,90.22,31.93
9,11,90.3,31.93
9,11,90.38,31.93
9,11,90.43,31.91
9,11,90.45,31.91
9,11,90.43,31.91
9,11,90.48,31.91
9,11,90.55,31.91
9,11,90.6,31.91
9,11,90.65,31.91
9,11,90.85,31.91
9,11,91,31.93
9,11,91.17,31.93
9,11,91.35,31.93
9,11,91.53,31.93
9,11,91.72,31.91
9,11,91.9,31.91
9,11,92.13,31.91
9,11,92.33,31.91
9,11,92.55,31.91
9,11,92.77,31.91
9,11,92.98,31.91
9,11,93.2,31.91
9,11,93.42,31.91
9,11,93.62,31.91
9,11,93.87,31.91
9,11,94.08,31.91
9,11,94.33,31.91
9,11,94.57,31.91
9,11,94.53,31.91
9,11,94.57,31.91
9,11,94.62,31.93
9,11,94.68,31.93
9,11,94.8,31.93
9,11,94.87,31.93
9,11,94.73,31.93
9,11,94.63,31.93
9,11,94.58,31.93
9,11,94.57,31.93
9,11,94.58,31.93
9,11,94.62,31.93
9,11,94.75,31.93
9,11,94.88,31.93
9,11,95.08,31.93
9,11,95.27,31.93
9,11,95.38,31.93
9,11,95.52,31.93
9,11,95.65,31.93
9,11,95.77,31.93
9,11,95.9,31.93
9,11,96.05,31.93
9,11,96.22,31.93
9,11,96.4,31.93
9,11,96.6,31.93
9,11,96.77,31.93
9,11,96.92,31.93
9,11,97.07,31.93
9,11,97.2,31.93
9,11,97.28,31.93
9,11,97.35,31.91
9,11,97.33,31.91
9,11,97.28,31.91
9,11,97.22,31.91
9,11,97,31.93
9,11,96.83,31.93
9,11,96.72,31.93
9,11,96.53,31.93
9,11,96.47,31.93
9,11,96.45,31.93
9,11,96.47,31.93
9,11,96.65,31.93
9,11,96.82,31.93
9,11,96.97,31.93
9,11,97.1,31.93
9,11,97.25,31.93
9,11,97.4,31.91
9,11,97.55,31.91
9,11,97.7,31.91
9,11,97.9,31.91
9,11,98.12,31.93
9,11,98.33,31.93
9,11,98.55,31.93
9,11,98.77,31.93
9,11,99,31.93
9,11,99.23,31.93
9,11,99.55,31.93
9,11,99.9,31.93
9,11,100.18,31.95
9,11,100.45,31.95
9,11,100.7,31.95
9,11,100.95,31.95
9,11,100.98,31.93
9,11,101.02,31.93
9,11,101.03,31.93
9,11,101.03,31.93
9,11,101,31.91
9,11,100.93,31.91
9,11,100.85,31.91
9,11,100.73,31.91
9,11,100.62,31.95
9,11,100.43,31.95
9,11,100.23,31.95
9,11,100.03,31.95
9,11,99.82,31.91
9,11,99.6,31.91
9,11,99.43,31.91
9,11,99.27,31.91
9,11,99.12,31.93
9,11,99,31.93
9,11,98.87,31.93
9,11,98.75,31.93
9,11,98.63,31.93
9,11,98.5,31.93
9,11,98.35,31.93
9,11,98.22,31.93
9,11,98.08,31.95
9,11,97.92,31.95
9,11,97.7,31.95
9,11,97.53,31.95
9,11,97.38,31.93
9,11,97.32,31.93
9,11,97.32,31.93
9,11,97.48,31.93
9,11,97.8,31.91
9,11,98.05,31.91
9,11,98.25,31.91
9,11,98.52,31.91
9,11,98.67,31.93
9,11,98.77,31.93
9,11,98.85,31.93
9,11,98.77,31.93
9,11,98.7,31.95
9,11,98.63,31.95
9,11,98.55,31.95
9,11,98.42,31.95
9,11,98.27,31.95
9,11,98.12,31.95
9,11,97.98,31.95
9,11,97.82,31.95
9,11,97.63,31.95
9,11,97.47,31.95
9,11,97.33,31.95
9,11,97.22,31.95
9,11,97.1,31.93
9,11,96.88,31.93
9,11,96.55,31.93
9,11,96.15,31.93
9,11,95.82,31.93
9,11,95.47,31.93
9,11,95.12,31.93
9,11,94.75,31.93
9,11,94.63,31.93
9,11,94.53,31.93
9,11,94.47,31.93
9,11,94.43,31.93
9,11,94.45,31.93
9,11,94.52,31.93
9,11,94.53,31.93
9,11,94.57,31.93
9,11,94.57,31.95
9,11,94.63,31.95
9,11,94.65,31.95
9,11,94.63,31.95
9,11,94.73,31.93
9,11,94.82,31.93
9,11,94.9,31.93
9,11,95,31.93
9,11,95.13,31.93
9,11,95.15,31.93
9,11,95.13,31.93
9,11,95.13,31.93
9,11,95.13,31.93
9,11,95.12,31.93
9,11,95.37,31.93
9,11,95.62,31.93
9,11,95.87,31.93
9,11,96.15,31.93
9,11,96.48,31.93
9,11,96.82,31.93
9,11,97.13,31.95
9,11,97.45,31.95
9,11,97.72,31.95
9,11,97.82,31.95
9,11,97.92,31.95
9,11,98.05,31.95
9,11,98.18,31.95
9,11,98.32,31.95
9,11,98.45,31.93
9,11,98.58,31.93
9,11,98.68,31.93
9,11,98.77,31.93
9,11,98.83,31.95
9,11,98.88,31.95
9,11,98.95,31.95
9,11,99.07,31.95
9,11,99.15,31.95
9,11,99.28,31.95
9,11,99.45,31.95
9,11,99.65,31.95
9,11,99.87,31.95
9,11,100.08,31.95
9,11,100.3,31.95
9,11,100.5,31.95
9,11,100.68,31.95
9,11,100.95,31.95
9,11,101.23,31.95
9,11,101.53,31.95
9,11,101.83,31.93
9,11,102.15,31.93
9,11,102.48,31.93
9,11,102.85,31.93
9,11,103.18,31.95
9,11,103.55,31.95
9,11,104.17,31.95
9,11,104.78,31.95
9,11,105.43,31.95
9,11,106.08,31.95
9,11,106.82,31.95
9,11,107.62,31.95
9,11,108.4,31.97
9,11,109.13,31.97
9,11,109.9,31.97
9,11,110.7,31.97
9,11,111.4,31.95
9,11,112.08,31.95
9,11,112.73,31.95
9,11,113.35,31.95
9,11,113.92,31.95
9,11,114.6,31.95
9,11,115.17,31.95
9,11,115.73,31.95
9,11,116.27,31.95
9,11,116.8,31.95
9,11,117.05,31.95
9,11,117.28,31.95
9,11,117.53,31.97
9,11,117.78,31.97
9,11,117.78,31.97
9,11,117.8,31.97
9,11,117.82,31.95
9,11,117.83,31.95
9,11,117.78,31.95
9,11,117.72,31.95
9,11,117.63,31.97
9,11,117.52,31.97
9,11,117.4,31.97
9,11,117.27,31.97
9,11,117.12,31.95
9,11,116.97,31.95
9,11,116.83,31.95
9,11,116.67,31.95
9,11,116.53,31.97
9,11,116.42,31.97
9,11,116.27,31.97
9,11,116.12,31.97
9,11,116,31.99
9,11,115.85,31.99
9,11,115.65,31.99
9,11,115.43,31.99
9,11,115.23,31.97
9,11,114.97,31.97
9,11,114.73,31.97
9,11,114.57,31.97
9,11,114.4,31.97
9,11,114.3,31.97
9,11,114.2,31.97
9,11,114.1,31.97
9,11,114.05,31.99
9,11,114.05,31.99
9,11,114.02,31.99
9,11,113.93,31.99
9,11,113.82,31.99
9,11,113.65,31.99
9,11,113.12,31.99
9,11,112.55,31.99
9,11,111.92,31.97
9,11,111.27,31.97
9,11,110.62,31.97
9,11,109.9,31.97
9,11,109.22,31.97
9,11,108.45,31.97
9,11,107.72,31.97
9,11,106.98,31.97
9,11,106.23,31.99
9,11,105.5,31.99
9,11,104.78,31.99
9,11,104.03,31.99
9,11,103.3,31.97
9,11,102.52,31.97
9,11,101.95,31.97
9,11,101.37,31.97
9,11,100.82,31.97
9,11,100.23,31.97
9,11,99.63,31.97
9,11,98.93,31.97
9,11,98.22,31.99
9,11,97.42,31.99
9,11,96.92,31.99
9,11,96.35,31.99
9,11,95.83,31.97
9,11,95.35,31.97
9,11,94.97,31.97
9,11,94.57,31.97
9,11,94.2,31.97
9,11,93.9,31.97
9,11,93.48,31.97
9,11,93.4,31.97
9,11,93.32,31.99
9,11,93.37,31.99
9,11,93.4,31.99
9,11,93.47,31.99
9,11,93.52,31.97
9,11,93.58,31.97
9,11,93.7,31.97
9,11,93.82,31.97
9,11,93.95,31.97
9,11,94.1,31.97
9,11,94.25,31.97
9,11,94.38,31.97
9,11,94.47,31.99
9,11,94.58,31.99
9,11,94.62,31.99
9,11,94.58,31.99
9,11,94.55,31.97
9,11,94.45,31.97
9,11,94.37,31.97
9,11,94.32,31.97
9,11,94.25,31.97
9,11,94.13,31.97
9,11,94.05,31.97
9,11,93.98,31.97
9,11,93.95,31.97
9,11,93.9,31.97
9,11,93.93,31.97
9,11,93.97,31.97
9,11,94,31.95
9,11,94.03,31.95
9,11,94.05,31.95
9,11,94.08,31.95
9,11,94.12,31.95
9,11,94.25,31.95
9,11,94.37,31.95
9,11,94.47,31.95
9,11,94.57,31.95
9,11,94.68,31.95
9,11,94.8,31.95
9,11,94.97,31.95
9,11,95.13,31.93
9,11,95.35,31.93
9,11,95.53,31.93
9,11,95.72,31.93
9,11,95.87,31.93
9,11,96.05,31.93
9,11,96.27,31.93
9,11,96.57,31.93
9,11,96.85,31.93
9,11,97.2,31.93
9,11,97.5,31.93
9,11,97.87,31.93
9,11,98.22,31.97
9,11,98.57,31.97
9,11,98.9,31.97
9,11,99.28,31.97
9,11,99.65,31.95
9,11,99.95,31.95
9,11,100.37,31.95
9,11,100.43,31.95
9,11,100.5,31.93
9,11,100.4,31.93
9,11,100.33,31.93
9,11,100.28,31.93
9,11,100.25,31.95
9,11,100.22,31.95
9,11,100.2,31.95
9,11,100.2,31.95
9,11,100.18,31.93
9,11,100.15,31.93
9,11,100.12,31.93
9,11,100.08,31.93
9,11,100.05,31.95
9,11,100.03,31.95
9,11,100.03,31.95
9,11,100.03,31.95
9,11,100.02,31.91
9,11,100,31.91
9,11,99.97,31.91
9,11,99.88,31.91
9,11,99.72,31.93
9,11,99.55,31.93
9,11,99.37,31.93
9,11,99.2,31.93
9,11,99.03,31.93
9,11,98.88,31.93
9,11,98.77,31.93
9,11,98.68,31.93
9,11,98.62,31.93
9,11,98.58,31.93
9,11,98.57,31.93
9,11,98.53,31.93
9,11,98.48,31.91
9,11,98.42,31.91
9,11,98.3,31.91
9,11,98.15,31.91
9,11,97.98,31.91
9,11,97.8,31.91
9,11,97.63,31.91
9,11,97.48,31.91
9,11,97.37,31.91
9,11,97.28,31.91
9,11,97.17,31.91
9,11,97.1,31.91
9,11,97.07,31.93
9,11,97.03,31.93
9,11,97,31.93
9,11,97,31.93
9,11,97.02,31.91
9,11,97.05,31.91
9,11,97.08,31.91
9,11,97.07,31.91
9,11,97.05,31.91
9,11,97.02,31.91
9,11,96.97,31.91
9,11,96.92,31.91
9,11,96.87,31.89
9,11,96.83,31.89
9,11,96.83,31.89
9,11,96.9,31.89
9,11,96.98,31.89
9,11,97.1,31.89
9,11,97.2,31.89
9,11,97.28,31.89
9,11,97.33,31.93
9,11,97.35,31.93
9,11,97.27,31.93
9,11,97.17,31.93
9,11,97.08,31.89
9,11,96.98,31.89
9,11,96.88,31.89
9,11,96.78,31.89
9,11,96.67,31.91
9,11,96.55,31.91
9,11,96.45,31.91
9,11,96.37,31.91
9,11,96.3,31.91
9,11,96.25,31.91
9,11,96.23,31.91
9,11,96.23,31.91
9,11,96.23,31.91
9,11,96.22,31.91
9,11,96.22,31.91
9,11,96.2,31.91
9,11,96.2,31.89
9,11,96.22,31.89
9,11,96.13,31.89
9,11,96.08,31.89
9,11,96.03,31.89
9,11,95.98,31.89
9,11,95.88,31.89
9,11,95.9,31.89
9,11,95.92,31.89
9,11,95.93,31.89
9,11,95.98,31.89
9,11,96.07,31.89
9,11,96.18,31.89
9,11,96.32,31.89
9,11,96.47,31.89
9,11,96.62,31.89
9,11,96.75,31.89
9,11,96.85,31.89
9,11,96.98,31.89
9,11,97.05,31.89
9,11,97.08,31.89
9,11,97.12,31.89
9,11,97.15,31.89
9,11,97.18,31.89
9,11,97.2,31.87
9,11,97.22,31.87
9,11,97.25,31.87
9,11,97.32,31.87
9,11,97.37,31.87
9,11,97.42,31.87
9,11,97.47,31.87
9,11,97.5,31.87
9,11,97.55,31.87
9,11,97.58,31.87
9,11,97.62,31.87
9,11,97.62,31.87
9,11,97.62,31.89
9,11,97.6,31.89
9,11,97.62,31.89
9,11,97.67,31.89
9,11,97.73,31.89
9,11,97.8,31.89
9,11,97.93,31.89
9,11,98.02,31.89
9,11,98.07,31.87
9,11,98.02,31.87
9,11,98.02,31.87
9,11,98.05,31.87
9,11,98.1,31.87
9,11,98.17,31.87
9,11,98.27,31.87
9,11,98.38,31.87
9,11,98.42,31.87
9,11,98.42,31.87
9,11,98.4,31.87
9,11,98.38,31.87
9,11,98.42,31.89
9,11,98.37,31.89
9,11,98.35,31.89
9,11,98.35,31.89
9,11,98.33,31.85
9,11,98.3,31.85
9,11,98.35,31.85
9,11,98.35,31.85
9,11,98.33,31.85
9,11,98.23,31.85
